ep_len_mean,clipfrac,fps,time_elapsed,approxkl,policy_loss,total_timesteps,serial_timesteps,explained_variance,policy_entropy,true_reward,n_updates,ep_reward_mean,value_loss
250.0,0.055548,102187,419.42437291145325,0.005253402,-0.003153087,17525000,175250,0.9632479809224606,1.904761,0.09597616,701,23.994041591910644,0.00039037102
250.0,0.031768,106687,420.0099868774414,0.0038460908,-0.004665008,17550000,175500,0.9575434476137161,1.900732,0.09591311,702,23.978278163028882,0.00048964756
250.0,0.06361999,105831,420.58603072166443,0.005554847,-0.0039495057,17575000,175750,0.9559680074453354,1.8925169,0.09595506,703,23.988763197748924,0.00050264556
250.0,0.047252,97099,421.16610074043274,0.0044521405,-0.00543962,17600000,176000,0.9631002023816109,1.8829302,0.09575422,704,23.93855559464544,0.00045174832
250.0,0.028079998,99953,421.7572810649872,0.0032688826,-0.0041292836,17625000,176250,0.9710942879319191,1.8739583,0.095975354,705,23.99383679932449,0.00029114797
250.0,0.02744,96267,422.34451270103455,0.0033147752,-0.0050290306,17650000,176500,0.9694851767271757,1.8667755,0.09586105,706,23.965258581511442,0.00032040113
250.0,0.053187996,102527,422.93543887138367,0.005183015,-0.004832835,17675000,176750,0.9228149503469467,1.8605587,0.09538996,707,23.84748880351428,0.0015591026
250.0,0.03228,106644,423.5212128162384,0.0035788533,-0.00377545,17700000,177000,0.9356240779161453,1.8561949,0.095776595,708,23.944148672698066,0.0010484462
250.0,0.0348,102875,424.09357047080994,0.003982517,-0.0047800364,17725000,177250,0.9378227517008781,1.850983,0.09585848,709,23.9646188290781,0.00086541334
250.0,0.047543995,98710,424.6776034832001,0.004603728,-0.005116681,17750000,177500,0.9614633657038212,1.8463147,0.09574542,710,23.936354391053317,0.0007264466
250.0,0.037988,100554,425.2753143310547,0.004130793,-0.0041210377,17775000,177750,0.9565274193882942,1.8423315,0.096022606,711,24.005652866736053,0.0004779385
250.0,0.056752004,103998,425.8735430240631,0.0052449116,-0.0049667126,17800000,178000,0.9552238062024117,1.8378712,0.09552772,712,23.8819304645434,0.0005503725
250.0,0.042224,98425,426.45248556137085,0.0043491265,-0.0041394536,17825000,178250,0.9556446485221386,1.8342972,0.09600642,713,24.001606962215156,0.0005128088
250.0,0.057892002,99483,427.04735827445984,0.005518019,-0.004573425,17850000,178500,0.963452223688364,1.8313835,0.095806554,714,23.951638949774207,0.00039487742
250.0,0.025883999,105433,427.64482712745667,0.0031584878,-0.005039701,17875000,178750,0.9718637969344854,1.8293251,0.09592711,715,23.981776260100304,0.00034713137
250.0,0.056588,112814,428.22387766838074,0.0051609203,-0.003524404,17900000,179000,0.9509132653474808,1.823251,0.09590697,716,23.9767437130725,0.0005629489
250.0,0.040207997,109597,428.78497982025146,0.004323366,-0.0037779524,17925000,179250,0.9357517510652542,1.8150889,0.09580372,717,23.950930278538728,0.0010775138
250.0,0.046292,106020,429.3597095012665,0.0045018075,-0.003328538,17950000,179500,0.945106741040945,1.8090823,0.09573217,718,23.93304305978585,0.0008377003
250.0,0.037488002,99771,429.92973470687866,0.003846834,-0.005083372,17975000,179750,0.9648671448230743,1.8041207,0.09598255,719,23.995638058027254,0.0004001218
250.0,0.043656,100119,430.5193421840668,0.0044517545,-0.0047765216,18000000,180000,0.9656511023640633,1.7967901,0.09572416,720,23.93104050267488,0.00042658905
250.0,0.0412,102824,431.11444783210754,0.00413685,-0.004850027,18025000,180250,0.9607269018888474,1.7865093,0.09618459,721,24.04614791612141,0.0003534528
250.0,0.030564,98205,431.7047600746155,0.0034693372,-0.0052033984,18050000,180500,0.9662782847881317,1.7773266,0.09569652,722,23.924130062218754,0.0004114945
250.0,0.035448,100022,432.3058705329895,0.003552543,-0.004279725,18075000,180750,0.9506792165338993,1.766195,0.09595067,723,23.987669969944108,0.00056696916
250.0,0.048988,98967,432.89402866363525,0.00492433,-0.003353649,18100000,181000,0.9654889069497585,1.7561243,0.09566861,724,23.91715158727864,0.0005009656
250.0,0.051912002,97693,433.4960663318634,0.00503138,-0.0048238174,18125000,181250,0.9633389636874199,1.7488371,0.09576385,725,23.940960652702486,0.00043595728
250.0,0.051880002,101145,434.09658336639404,0.00514544,-0.0049376823,18150000,181500,0.9540779963135719,1.7417681,0.09581545,726,23.95386405884434,0.0012706335
250.0,0.052043997,105869,434.6955840587616,0.0049573146,-0.0046673473,18175000,181750,0.965464636683464,1.736068,0.0959026,727,23.975649178740568,0.00042678285
250.0,0.049064003,98690,435.2861499786377,0.0048537077,-0.0049819374,18200000,182000,0.96653912961483,1.7332592,0.09556471,728,23.89117619379889,0.0005793558
250.0,0.061339997,96917,435.89215087890625,0.005033093,-0.004190078,18225000,182250,0.9206955283880234,1.7290605,0.09592273,729,23.980685502123087,0.0013623526
249.49,0.036760002,96540,436.50074315071106,0.0043408005,-0.0040494427,18250000,182500,0.8646517097949982,1.7268877,0.09553112,730,23.865393513152377,0.008558312
250.0,0.06422,94238,437.1014940738678,0.005540956,-0.0045182873,18275000,182750,0.9524180255830288,1.721082,0.09617207,731,24.0430163195217,0.00093755906
250.0,0.024584,95705,437.71582889556885,0.0032232676,-0.004687095,18300000,183000,0.9543932154774666,1.715805,0.095946126,732,23.986530882199293,0.000960306
250.0,0.08324,94716,438.3218524456024,0.0066179885,-0.003223169,18325000,183250,0.9691015500575304,1.7079098,0.09578167,733,23.945418371688575,0.0004833444
250.0,0.037192,101614,438.9359402656555,0.004457189,-0.0048852116,18350000,183500,0.910179503262043,1.7028725,0.095613405,734,23.90335299855913,0.0024181418
250.0,0.070475996,96798,439.5291175842285,0.0056638517,-0.0035731338,18375000,183750,0.9445966370403767,1.6989349,0.096074775,735,24.01869447182864,0.0007507886
250.0,0.026743999,99378,440.1244149208069,0.0032297163,-0.004054744,18400000,184000,0.9556487053632736,1.6947298,0.09603721,736,24.009300230912633,0.00045888848
250.0,0.05244,102567,440.71846175193787,0.004989284,-0.0032013566,18425000,184250,0.9306544288992882,1.6882458,0.09591451,737,23.978628972828155,0.00094356167
250.0,0.049039997,100663,441.3020384311676,0.0048477147,-0.0039561866,18450000,184500,0.9578801281750202,1.682676,0.09613228,738,24.033069068491457,0.00041568233
250.0,0.038687997,117660,441.8911280632019,0.0042890054,-0.003690781,18475000,184750,0.9509190283715725,1.679314,0.09583865,739,23.95966096586082,0.0005504777
250.0,0.030752003,96799,442.44522976875305,0.0036832527,-0.004816898,18500000,185000,0.963332287967205,1.6758322,0.09613935,740,24.03483510531485,0.0003830913
250.0,0.02746,100870,443.0492482185364,0.003643854,-0.004011428,18525000,185250,0.946980070322752,1.6704843,0.09608703,741,24.02175586583093,0.0006055699
250.0,0.041967995,102357,443.64845752716064,0.0043444424,-0.0049070213,18550000,185500,0.9625557214021683,1.6651958,0.095686644,742,23.92166038084775,0.00053066056
250.0,0.029628,105286,444.2443323135376,0.0036199547,-0.0049098292,18575000,185750,0.9685941860079765,1.6592066,0.096176006,743,24.04400137825869,0.00038314326
250.0,0.033912,97680,444.83155846595764,0.0036807698,-0.0043265866,18600000,186000,0.9617063477635384,1.652059,0.09596547,744,23.991367538091726,0.00055303826
250.0,0.049996,98154,445.42326736450195,0.0049163774,-0.00510972,18625000,186250,0.9633828960359097,1.6475961,0.095876336,745,23.96908438428305,0.0005009575
250.0,0.025656,97240,446.0292418003082,0.0033544614,-0.0041686585,18650000,186500,0.9544474333524704,1.6442639,0.09604132,746,24.01032846620219,0.00067508704
250.0,0.053888004,99145,446.6408839225769,0.005002718,-0.004002876,18675000,186750,0.9520453326404095,1.6399057,0.09612065,747,24.03015875596553,0.000468774
250.0,0.037544,104402,447.239609003067,0.0039009363,-0.004479737,18700000,187000,0.9640544354915619,1.633866,0.09602662,748,24.00665590280667,0.00035806693
250.0,0.026912,96611,447.8280611038208,0.0032270506,-0.005194144,18725000,187250,0.96570760384202,1.6280639,0.09604299,749,24.010746760480107,0.000385517
250.0,0.030896002,100061,448.42962980270386,0.0037351523,-0.0046024667,18750000,187500,0.9341183826327324,1.6235378,0.09579279,750,23.94820002350956,0.0008916406
250.0,0.065548,103074,449.02127838134766,0.0055802995,-0.00454821,18775000,187750,0.9181831479072571,1.6204897,0.095768265,751,23.94206332870759,0.0014056923
250.0,0.053567998,94170,449.6110875606537,0.0050230008,-0.0031878133,18800000,188000,0.9654440395534039,1.6166315,0.09601455,752,24.00363769131247,0.00038489304
250.0,0.061016,94810,450.22694635391235,0.005513369,-0.0043996335,18825000,188250,0.9457464702427387,1.6103327,0.095881976,753,23.970491638215318,0.0006804727
250.0,0.030756,106284,450.8351933956146,0.0036576078,-0.004250904,18850000,188500,0.9601363018155098,1.6013138,0.09622234,754,24.055585553594867,0.00038361148
250.0,0.042887997,94356,451.4267008304596,0.0044976915,-0.0042513693,18875000,188750,0.9463127218186855,1.5962306,0.09577406,755,23.943513791654258,0.00081614434
250.0,0.039408,101207,452.0273370742798,0.0043708757,-0.004863255,18900000,189000,0.9546291492879391,1.5948565,0.0960189,756,24.004726028610023,0.0005017437
250.0,0.032948,99411,452.6539454460144,0.003616675,-0.005015851,18925000,189250,0.9678744040429592,1.5912238,0.09645933,757,24.114831526055934,0.00024583723
250.0,0.05614,103575,453.26012349128723,0.0054312083,-0.0039683827,18950000,189500,0.9554714448750019,1.5839405,0.09596851,758,23.992128518056123,0.0005687371
250.0,0.046456,100095,453.8616304397583,0.0046642357,-0.003951488,18975000,189750,0.9266213700175285,1.5780995,0.09564382,759,23.910955618117004,0.0014613932
249.49,0.043532003,99775,454.4736964702606,0.0050771916,-0.0051328065,19000000,190000,0.8408199697732925,1.5733703,0.09613323,760,24.012587948925795,0.0074584438
250.0,0.052784003,100552,455.0801274776459,0.0050893235,-0.004302703,19025000,190250,0.9473050236701965,1.5724696,0.09592601,761,23.98150184933562,0.00085558894
250.0,0.040792003,98993,455.68808460235596,0.0043085376,-0.0044271536,19050000,190500,0.960156999528408,1.5697684,0.09594098,762,23.9852444505773,0.0006858515
